timestamp,server_id,cpu_usage,memory_usage,disk_io,network_traffic,anomaly_flag
2026-02-12 02:57:01.227586,3,46.87,74.06,105.37,399.68,0
2026-02-12 02:57:02.227586,2,43.1,75.55,129.74,357.21,0
2026-02-12 02:57:03.227586,3,43.54,50.91,99.98,331.45,0
2026-02-12 02:57:04.227586,2,68.51,66.36,142.93,228.69,0
2026-02-12 02:57:05.227586,1,97.56,89.62,380.03,1076.34,1
2026-02-12 02:57:06.227586,5,36.61,47.09,101.5,277.19,0
2026-02-12 02:57:07.227586,2,61.63,43.5,87.75,373.88,0
2026-02-12 02:57:08.227586,3,63.1,61.15,107.89,338.44,0
2026-02-12 02:57:09.227586,3,37.01,63.59,112.83,341.68,0
2026-02-12 02:57:10.227586,2,52.09,68.55,118.56,264.67,0
2026-02-12 02:57:11.227586,2,60.03,61.72,120.27,338.58,0
2026-02-12 02:57:12.227586,1,55.26,54.06,115.88,341.36,0
2026-02-12 02:57:13.227586,4,68.88,55.36,100.7,229.03,0
2026-02-12 02:57:14.227586,1,48.48,51.31,108.14,278.52,0
2026-02-12 02:57:15.227586,3,45.71,50.44,104.29,338.46,0
2026-02-12 02:57:16.227586,5,45.97,44.32,115.75,320.95,0
2026-02-12 02:57:17.227586,2,45.83,61.32,103.33,291.49,0
2026-02-12 02:57:18.227586,3,29.81,60.42,86.72,420.73,0
2026-02-12 02:57:19.227586,2,36.72,57.67,127.34,265.09,0
2026-02-12 02:57:20.227586,4,96.94,93.46,379.37,984.85,1
2026-02-12 02:57:21.227586,5,48.57,56.93,94.46,307.99,0
2026-02-12 02:57:22.227586,4,86.95,85.92,366.14,1184.87,1
2026-02-12 02:57:23.227586,3,58.65,54.95,98.46,265.66,0
2026-02-12 02:57:24.227586,5,39.87,56.94,124.32,192.64,0
2026-02-12 02:57:25.227586,3,47.93,58.41,136.09,269.78,0
2026-02-12 02:57:26.227586,3,40.54,64.43,131.38,324.22,0
2026-02-12 02:57:27.227586,2,92.6,98.78,343.73,1002.07,1
2026-02-12 02:57:28.227586,2,53.85,64.82,117.28,291.44,0
2026-02-12 02:57:29.227586,2,40.68,65.73,115.32,270.58,0
2026-02-12 02:57:30.227586,1,57.86,57.47,92.6,303.6,0
2026-02-12 02:57:31.227586,2,77.13,64.19,120.03,317.06,0
2026-02-12 02:57:32.227586,5,28.51,47.61,101.79,228.27,0
2026-02-12 02:57:33.227586,5,41.01,67.0,125.7,248.95,0
2026-02-12 02:57:34.227586,3,47.11,53.53,116.1,280.54,0
2026-02-12 02:57:35.227586,5,46.44,66.34,81.46,296.47,0
2026-02-12 02:57:36.227586,2,68.99,56.11,54.88,329.89,0
2026-02-12 02:57:37.227586,4,53.47,57.84,121.32,350.43,0
2026-02-12 02:57:38.227586,2,60.69,71.05,137.36,345.42,0
2026-02-12 02:57:39.227586,3,66.57,65.69,106.46,192.42,0
2026-02-12 02:57:40.227586,4,46.92,51.88,76.58,257.1,0
2026-02-12 02:57:41.227586,4,39.68,62.67,72.89,294.27,0
2026-02-12 02:57:42.227586,5,44.48,67.26,115.27,302.1,0
2026-02-12 02:57:43.227586,2,47.24,71.92,97.35,233.16,0
2026-02-12 02:57:44.227586,3,87.71,93.64,372.25,1197.48,1
2026-02-12 02:57:45.227586,5,25.24,61.15,120.15,253.01,0
2026-02-12 02:57:46.227586,4,46.88,71.66,99.19,266.36,0
2026-02-12 02:57:47.227586,5,45.54,68.54,85.26,267.27,0
2026-02-12 02:57:48.227586,4,55.61,57.51,96.89,246.78,0
2026-02-12 02:57:49.227586,2,48.76,59.68,82.2,227.2,0
2026-02-12 02:57:50.227586,2,46.2,42.49,84.86,414.95,0
2026-02-12 02:57:51.227586,5,55.85,63.32,101.22,271.03,0
2026-02-12 02:57:52.227586,2,62.98,64.29,88.45,302.03,0
2026-02-12 02:57:53.227586,5,32.25,56.32,70.93,341.96,0
2026-02-12 02:57:54.227586,4,44.07,66.19,115.08,411.75,0
2026-02-12 02:57:55.227586,2,54.3,61.03,54.23,244.63,0
2026-02-12 02:57:56.227586,2,58.35,50.6,115.23,361.69,0
2026-02-12 02:57:57.227586,4,45.78,65.83,99.53,252.44,0
2026-02-12 02:57:58.227586,2,52.35,69.26,92.13,275.98,0
2026-02-12 02:57:59.227586,3,59.53,71.42,143.29,309.64,0
2026-02-12 02:58:00.227586,5,55.93,59.88,85.6,242.14,0
2026-02-12 02:58:01.227586,4,54.86,54.38,117.68,316.49,0
2026-02-12 02:58:02.227586,1,50.71,67.03,83.2,311.74,0
2026-02-12 02:58:03.227586,2,58.42,66.36,67.32,279.8,0
2026-02-12 02:58:04.227586,2,53.18,46.42,95.73,332.66,0
2026-02-12 02:58:05.227586,3,61.64,54.81,73.34,352.95,0
2026-02-12 02:58:06.227586,5,49.76,52.09,110.42,388.88,0
2026-02-12 02:58:07.227586,5,57.87,67.0,89.48,272.66,0
2026-02-12 02:58:08.227586,3,64.21,58.48,86.65,426.88,0
2026-02-12 02:58:09.227586,5,41.75,66.05,82.6,318.51,0
2026-02-12 02:58:10.227586,1,43.86,63.92,91.22,268.22,0
2026-02-12 02:58:11.227586,3,48.51,73.17,116.61,290.13,0
2026-02-12 02:58:12.227586,1,36.57,57.47,104.48,281.2,0
2026-02-12 02:58:13.227586,2,47.97,66.62,89.19,268.5,0
2026-02-12 02:58:14.227586,3,62.36,76.21,83.38,281.31,0
2026-02-12 02:58:15.227586,2,53.19,55.77,84.06,295.51,0
2026-02-12 02:58:16.227586,3,31.51,61.47,57.72,235.26,0
2026-02-12 02:58:17.227586,4,45.43,49.57,122.16,295.71,0
2026-02-12 02:58:18.227586,5,44.99,55.88,82.72,265.38,0
2026-02-12 02:58:19.227586,5,42.18,59.15,89.48,269.6,0
2026-02-12 02:58:20.227586,1,43.78,74.46,79.8,264.31,0
2026-02-12 02:58:21.227586,3,46.58,46.76,112.15,299.62,0
2026-02-12 02:58:22.227586,4,43.01,67.34,91.88,328.94,0
2026-02-12 02:58:23.227586,4,38.42,49.44,114.1,298.23,0
2026-02-12 02:58:24.227586,5,47.58,72.64,80.8,298.66,0
2026-02-12 02:58:25.227586,4,43.38,62.48,105.5,287.69,0
2026-02-12 02:58:26.227586,3,62.57,52.94,128.44,327.49,0
2026-02-12 02:58:27.227586,2,61.96,47.46,117.87,309.83,0
2026-02-12 02:58:28.227586,2,51.9,69.05,96.33,313.66,0
2026-02-12 02:58:29.227586,1,41.26,57.21,113.03,418.81,0
2026-02-12 02:58:30.227586,3,56.12,41.14,110.63,313.53,0
2026-02-12 02:58:31.227586,1,55.7,66.65,92.71,295.62,0
2026-02-12 02:58:32.227586,4,55.93,62.64,97.38,357.55,0
2026-02-12 02:58:33.227586,2,49.01,58.9,74.52,194.36,0
2026-02-12 02:58:34.227586,5,36.36,68.11,101.73,329.43,0
2026-02-12 02:58:35.227586,5,86.75,98.41,356.85,963.3,1
2026-02-12 02:58:36.227586,1,58.99,63.17,105.95,276.76,0
2026-02-12 02:58:37.227586,2,98.66,96.27,389.49,1025.98,1
2026-02-12 02:58:38.227586,4,33.84,58.19,118.17,410.83,0
2026-02-12 02:58:39.227586,1,42.09,47.53,111.72,318.8,0
2026-02-12 02:58:40.227586,1,38.92,59.14,86.95,327.8,0
2026-02-12 02:58:41.227586,4,65.55,68.38,84.17,230.96,0
2026-02-12 02:58:42.227586,1,48.17,55.46,58.0,227.63,0
2026-02-12 02:58:43.227586,4,58.88,57.87,116.0,269.87,0
2026-02-12 02:58:44.227586,3,36.8,60.82,88.63,271.53,0
2026-02-12 02:58:45.227586,3,58.76,56.85,76.36,372.35,0
2026-02-12 02:58:46.227586,4,43.21,66.02,114.18,244.38,0
2026-02-12 02:58:47.227586,5,55.2,62.33,70.92,313.92,0
2026-02-12 02:58:48.227586,3,49.22,61.56,111.75,370.13,0
2026-02-12 02:58:49.227586,1,34.51,48.22,73.33,282.96,0
2026-02-12 02:58:50.227586,4,36.69,62.11,125.32,298.99,0
2026-02-12 02:58:51.227586,3,61.64,66.91,99.84,347.36,0
2026-02-12 02:58:52.227586,1,43.31,67.46,106.69,360.09,0
2026-02-12 02:58:53.227586,5,35.08,58.08,114.04,176.15,0
2026-02-12 02:58:54.227586,3,61.83,64.7,90.68,306.76,0
2026-02-12 02:58:55.227586,1,58.5,69.63,108.6,228.21,0
2026-02-12 02:58:56.227586,5,55.13,76.24,111.53,252.28,0
2026-02-12 02:58:57.227586,5,49.05,53.55,93.12,357.78,0
2026-02-12 02:58:58.227586,2,60.41,56.31,107.36,227.09,0
2026-02-12 02:58:59.227586,1,39.78,56.03,91.11,261.22,0
2026-02-12 02:59:00.227586,5,57.44,73.6,85.42,229.97,0
2026-02-12 02:59:01.227586,2,35.68,50.45,92.73,335.04,0
2026-02-12 02:59:02.227586,3,44.05,43.09,101.79,256.37,0
2026-02-12 02:59:03.227586,5,88.13,94.26,344.11,900.87,1
2026-02-12 02:59:04.227586,1,53.29,61.02,112.65,349.21,0
2026-02-12 02:59:05.227586,1,58.46,68.83,93.31,287.78,0
2026-02-12 02:59:06.227586,5,70.88,59.18,109.7,307.76,0
2026-02-12 02:59:07.227586,4,60.22,43.75,118.58,365.76,0
2026-02-12 02:59:08.227586,5,37.23,67.5,79.31,314.54,0
2026-02-12 02:59:09.227586,3,35.13,68.91,78.1,240.95,0
2026-02-12 02:59:10.227586,1,50.71,51.12,114.47,278.86,0
2026-02-12 02:59:11.227586,4,43.78,49.7,112.54,303.49,0
2026-02-12 02:59:12.227586,1,56.29,52.8,113.15,339.54,0
2026-02-12 02:59:13.227586,2,44.61,60.49,108.82,268.74,0
2026-02-12 02:59:14.227586,1,32.65,54.96,161.68,257.49,0
2026-02-12 02:59:15.227586,3,39.75,65.38,113.9,266.12,0
2026-02-12 02:59:16.227586,3,35.89,72.36,107.98,255.43,0
2026-02-12 02:59:17.227586,5,58.46,59.86,110.58,309.95,0
2026-02-12 02:59:18.227586,2,44.14,62.26,128.18,385.38,0
2026-02-12 02:59:19.227586,4,51.34,66.07,70.67,291.57,0
2026-02-12 02:59:20.227586,5,44.75,56.18,102.68,241.89,0
2026-02-12 02:59:21.227586,4,51.0,52.46,106.35,283.26,0
2026-02-12 02:59:22.227586,2,98.33,89.07,348.11,1008.11,1
2026-02-12 02:59:23.227586,3,62.52,62.09,125.28,159.53,0
2026-02-12 02:59:24.227586,4,35.03,59.85,69.54,243.79,0
2026-02-12 02:59:25.227586,2,45.08,60.29,104.26,304.56,0
2026-02-12 02:59:26.227586,1,69.56,54.06,98.63,268.12,0
2026-02-12 02:59:27.227586,4,31.3,63.62,81.92,376.73,0
2026-02-12 02:59:28.227586,5,39.69,69.83,68.26,328.84,0
2026-02-12 02:59:29.227586,1,56.12,66.26,95.66,282.55,0
2026-02-12 02:59:30.227586,2,61.1,66.54,70.89,301.19,0
2026-02-12 02:59:31.227586,1,47.66,56.35,86.56,248.88,0
2026-02-12 02:59:32.227586,2,40.87,56.61,121.12,266.19,0
2026-02-12 02:59:33.227586,4,29.94,74.26,88.92,339.98,0
2026-02-12 02:59:34.227586,4,47.97,63.96,84.81,306.84,0
2026-02-12 02:59:35.227586,1,64.38,62.08,125.08,366.42,0
2026-02-12 02:59:36.227586,5,59.28,61.88,125.41,268.87,0
2026-02-12 02:59:37.227586,2,58.16,68.4,117.04,269.6,0
2026-02-12 02:59:38.227586,2,45.46,41.0,72.7,241.96,0
2026-02-12 02:59:39.227586,1,38.0,51.67,97.43,163.05,0
2026-02-12 02:59:40.227586,1,46.86,50.73,125.73,326.43,0
2026-02-12 02:59:41.227586,3,61.66,64.19,75.34,370.96,0
2026-02-12 02:59:42.227586,3,42.07,55.85,76.85,381.75,0
2026-02-12 02:59:43.227586,5,49.06,62.72,56.79,298.83,0
2026-02-12 02:59:44.227586,1,52.67,57.14,104.3,242.05,0
2026-02-12 02:59:45.227586,5,44.59,65.44,80.9,343.07,0
2026-02-12 02:59:46.227586,3,54.28,67.96,103.74,364.42,0
2026-02-12 02:59:47.227586,3,48.01,61.84,113.47,346.11,0
2026-02-12 02:59:48.227586,2,61.93,64.4,105.31,248.14,0
2026-02-12 02:59:49.227586,4,55.45,58.49,123.51,232.86,0
2026-02-12 02:59:50.227586,2,51.82,54.5,108.35,309.63,0
2026-02-12 02:59:51.227586,3,51.81,55.03,95.05,284.73,0
2026-02-12 02:59:52.227586,2,52.12,71.06,115.8,307.3,0
2026-02-12 02:59:53.227586,5,51.6,55.42,71.23,210.38,0
2026-02-12 02:59:54.227586,5,44.14,63.43,104.77,303.55,0
2026-02-12 02:59:55.227586,2,88.01,96.75,384.9,800.65,1
2026-02-12 02:59:56.227586,1,32.8,62.69,90.09,165.42,0
2026-02-12 02:59:57.227586,1,65.6,57.54,107.97,394.74,0
2026-02-12 02:59:58.227586,3,40.92,54.45,115.88,299.2,0
2026-02-12 02:59:59.227586,5,52.6,70.22,107.95,254.13,0
2026-02-12 03:00:00.227586,1,52.4,48.34,96.37,368.24,0
2026-02-12 03:00:01.227586,4,49.4,51.66,93.18,314.35,0
2026-02-12 03:00:02.227586,4,57.32,53.33,107.71,337.03,0
2026-02-12 03:00:03.227586,5,52.5,64.82,108.19,259.38,0
2026-02-12 03:00:04.227586,1,54.94,64.08,106.45,254.36,0
2026-02-12 03:00:05.227586,4,44.52,59.48,91.26,306.53,0
2026-02-12 03:00:06.227586,4,50.45,58.99,122.27,317.81,0
2026-02-12 03:00:07.227586,4,37.27,53.81,106.11,327.66,0
2026-02-12 03:00:08.227586,1,44.11,62.59,120.64,349.39,0
2026-02-12 03:00:09.227586,4,36.45,61.63,100.3,240.95,0
2026-02-12 03:00:10.227586,1,34.2,67.8,83.08,298.73,0
2026-02-12 03:00:11.227586,5,65.54,52.89,94.02,274.08,0
2026-02-12 03:00:12.227586,1,73.0,58.33,73.44,205.7,0
2026-02-12 03:00:13.227586,4,36.34,56.89,145.14,343.36,0
2026-02-12 03:00:14.227586,1,34.92,57.65,126.55,304.38,0
2026-02-12 03:00:15.227586,2,38.19,57.16,96.16,199.9,0
2026-02-12 03:00:16.227586,4,44.68,67.62,104.02,267.72,0
2026-02-12 03:00:17.227586,5,46.07,75.32,102.83,314.98,0
2026-02-12 03:00:18.227586,4,87.31,93.04,337.52,1009.29,1
2026-02-12 03:00:19.227586,5,90.83,90.32,315.07,1010.54,1
2026-02-12 03:00:20.227586,1,54.32,70.71,122.64,328.86,0
2026-02-12 03:00:21.227586,2,53.02,60.69,69.69,274.57,0
2026-02-12 03:00:22.227586,5,35.73,74.08,77.06,382.16,0
2026-02-12 03:00:23.227586,3,46.96,59.61,65.08,342.54,0
2026-02-12 03:00:24.227586,3,66.87,73.19,127.55,241.35,0
2026-02-12 03:00:25.227586,5,49.24,57.85,136.04,234.44,0
2026-02-12 03:00:26.227586,1,58.68,64.33,97.58,297.69,0
2026-02-12 03:00:27.227586,2,29.98,47.23,125.64,307.25,0
2026-02-12 03:00:28.227586,1,28.02,49.96,114.73,245.26,0
2026-02-12 03:00:29.227586,5,50.72,53.13,90.76,287.57,0
2026-02-12 03:00:30.227586,1,51.31,57.12,81.14,269.59,0
2026-02-12 03:00:31.227586,5,33.31,49.83,94.57,325.04,0
2026-02-12 03:00:32.227586,4,59.56,58.03,102.56,288.73,0
2026-02-12 03:00:33.227586,3,39.89,70.11,98.95,304.43,0
2026-02-12 03:00:34.227586,4,53.69,67.31,82.95,233.96,0
2026-02-12 03:00:35.227586,3,51.15,44.56,102.96,301.07,0
2026-02-12 03:00:36.227586,5,42.89,55.12,81.52,328.93,0
2026-02-12 03:00:37.227586,3,75.27,55.92,79.6,309.74,0
2026-02-12 03:00:38.227586,2,45.16,67.78,89.15,351.09,0
2026-02-12 03:00:39.227586,1,40.94,52.99,74.7,273.44,0
2026-02-12 03:00:40.227586,5,49.26,71.67,106.98,286.11,0
2026-02-12 03:00:41.227586,3,86.33,87.51,496.93,1046.04,1
2026-02-12 03:00:42.227586,5,88.25,88.2,335.76,1045.18,1
2026-02-12 03:00:43.227586,5,62.57,63.33,114.19,325.78,0
2026-02-12 03:00:44.227586,5,46.08,44.72,95.65,338.95,0
2026-02-12 03:00:45.227586,1,90.06,85.42,390.35,917.52,1
2026-02-12 03:00:46.227586,1,57.32,46.99,91.04,349.8,0
2026-02-12 03:00:47.227586,1,35.96,48.04,127.19,263.7,0
2026-02-12 03:00:48.227586,2,38.99,61.49,135.26,320.17,0
2026-02-12 03:00:49.227586,5,43.1,74.29,103.3,250.65,0
2026-02-12 03:00:50.227586,1,64.87,55.25,117.7,329.78,0
2026-02-12 03:00:51.227586,1,34.24,60.22,115.4,219.34,0
2026-02-12 03:00:52.227586,4,47.53,64.21,86.16,354.82,0
2026-02-12 03:00:53.227586,2,54.38,52.99,119.26,280.67,0
2026-02-12 03:00:54.227586,5,37.12,54.18,74.2,326.12,0
2026-02-12 03:00:55.227586,3,48.17,57.66,81.4,258.4,0
2026-02-12 03:00:56.227586,4,39.59,60.86,98.87,266.48,0
2026-02-12 03:00:57.227586,3,89.82,97.91,423.62,800.79,1
2026-02-12 03:00:58.227586,2,48.86,57.79,100.21,315.95,0
2026-02-12 03:00:59.227586,2,46.13,73.11,77.5,343.24,0
2026-02-12 03:01:00.227586,2,52.15,68.26,98.74,224.59,0
2026-02-12 03:01:01.227586,2,56.29,56.44,79.03,314.04,0
2026-02-12 03:01:02.227586,2,43.8,67.72,68.89,302.66,0
2026-02-12 03:01:03.227586,3,43.82,52.18,99.51,261.67,0
2026-02-12 03:01:04.227586,1,27.84,67.57,90.26,278.48,0
2026-02-12 03:01:05.227586,3,34.31,55.96,111.03,245.68,0
2026-02-12 03:01:06.227586,3,49.05,47.01,95.87,331.85,0
2026-02-12 03:01:07.227586,2,33.62,58.48,101.26,345.8,0
2026-02-12 03:01:08.227586,3,49.9,53.43,86.7,248.34,0
2026-02-12 03:01:09.227586,4,48.37,65.31,115.98,350.13,0
2026-02-12 03:01:10.227586,5,33.79,53.04,109.8,247.2,0
2026-02-12 03:01:11.227586,2,41.14,64.72,125.16,331.14,0
2026-02-12 03:01:12.227586,1,90.97,99.45,301.33,846.35,1
2026-02-12 03:01:13.227586,1,56.03,51.46,111.1,301.13,0
2026-02-12 03:01:14.227586,1,53.11,67.61,128.53,282.78,0
2026-02-12 03:01:15.227586,5,45.24,60.08,131.55,274.46,0
2026-02-12 03:01:16.227586,3,56.37,54.97,82.1,369.12,0
2026-02-12 03:01:17.227586,3,63.36,68.8,123.64,309.93,0
2026-02-12 03:01:18.227586,5,62.17,71.36,118.45,377.43,0
2026-02-12 03:01:19.227586,3,37.57,55.05,104.14,277.52,0
2026-02-12 03:01:20.227586,5,54.66,70.58,78.08,323.85,0
2026-02-12 03:01:21.227586,1,42.97,54.06,116.47,234.07,0
2026-02-12 03:01:22.227586,1,49.74,64.88,127.57,396.76,0
2026-02-12 03:01:23.227586,3,49.92,69.77,85.22,366.64,0
2026-02-12 03:01:24.227586,1,56.63,57.9,128.06,309.61,0
2026-02-12 03:01:25.227586,1,54.61,63.33,110.38,302.44,0
2026-02-12 03:01:26.227586,4,54.83,75.03,90.47,354.7,0
2026-02-12 03:01:27.227586,5,37.55,47.58,118.04,310.04,0
2026-02-12 03:01:28.227586,4,46.83,57.24,90.63,255.77,0
2026-02-12 03:01:29.227586,1,43.66,54.86,95.2,254.56,0
2026-02-12 03:01:30.227586,5,43.15,59.71,100.91,269.62,0
2026-02-12 03:01:31.227586,1,44.41,52.41,120.52,307.55,0
2026-02-12 03:01:32.227586,1,50.39,63.8,63.44,271.67,0
2026-02-12 03:01:33.227586,4,85.53,92.99,409.64,1022.82,1
2026-02-12 03:01:34.227586,2,53.79,52.37,111.94,297.78,0
2026-02-12 03:01:35.227586,3,99.07,91.91,402.36,1145.03,1
2026-02-12 03:01:36.227586,2,39.14,65.7,98.73,419.66,0
2026-02-12 03:01:37.227586,1,53.78,68.65,95.3,308.92,0
2026-02-12 03:01:38.227586,5,43.87,77.11,86.06,246.54,0
2026-02-12 03:01:39.227586,4,55.91,65.34,125.21,253.82,0
2026-02-12 03:01:40.227586,2,57.55,46.64,90.61,325.28,0
2026-02-12 03:01:41.227586,5,54.48,63.17,83.33,326.85,0
2026-02-12 03:01:42.227586,3,63.34,48.63,73.62,269.74,0
2026-02-12 03:01:43.227586,2,62.17,65.17,83.61,335.5,0
2026-02-12 03:01:44.227586,5,35.75,65.28,94.26,381.96,0
2026-02-12 03:01:45.227586,1,58.02,56.82,136.11,265.25,0
2026-02-12 03:01:46.227586,3,45.69,49.64,88.93,361.43,0
2026-02-12 03:01:47.227586,2,49.05,59.08,100.78,384.84,0
2026-02-12 03:01:48.227586,5,34.06,57.82,128.58,255.59,0
2026-02-12 03:01:49.227586,3,54.79,58.85,79.58,445.53,0
2026-02-12 03:01:50.227586,4,54.84,74.31,146.45,349.35,0
2026-02-12 03:01:51.227586,3,26.55,64.0,112.3,295.82,0
2026-02-12 03:01:52.227586,1,44.33,54.09,102.92,333.58,0
2026-02-12 03:01:53.227586,3,68.5,54.52,109.22,221.55,0
2026-02-12 03:01:54.227586,3,61.52,58.5,112.83,338.85,0
2026-02-12 03:01:55.227586,2,53.83,56.19,77.76,253.7,0
2026-02-12 03:01:56.227586,1,55.21,58.2,114.43,318.96,0
2026-02-12 03:01:57.227586,5,72.14,66.8,138.15,206.31,0
2026-02-12 03:01:58.227586,1,36.08,69.36,100.67,320.55,0
2026-02-12 03:01:59.227586,2,49.54,58.72,68.01,326.32,0
2026-02-12 03:02:00.227586,4,48.84,61.49,110.61,327.53,0
2026-02-12 03:02:01.227586,3,40.92,46.68,86.28,426.52,0
2026-02-12 03:02:02.227586,4,51.96,56.42,114.93,247.95,0
2026-02-12 03:02:03.227586,3,50.29,60.7,106.3,361.53,0
2026-02-12 03:02:04.227586,3,66.15,64.13,92.51,344.78,0
2026-02-12 03:02:05.227586,2,54.81,55.97,108.49,320.63,0
2026-02-12 03:02:06.227586,3,36.97,55.79,94.08,284.14,0
2026-02-12 03:02:07.227586,4,42.76,69.88,107.56,317.27,0
2026-02-12 03:02:08.227586,2,56.54,61.39,133.35,387.76,0
2026-02-12 03:02:09.227586,2,91.22,87.02,385.57,990.9,1
2026-02-12 03:02:10.227586,5,55.73,70.44,83.69,345.55,0
2026-02-12 03:02:11.227586,4,88.91,93.3,444.49,1040.55,1
2026-02-12 03:02:12.227586,1,58.72,61.07,86.93,330.12,0
2026-02-12 03:02:13.227586,5,33.4,48.15,99.88,288.96,0
2026-02-12 03:02:14.227586,1,43.95,47.29,83.56,264.34,0
2026-02-12 03:02:15.227586,2,34.41,55.81,115.94,264.2,0
2026-02-12 03:02:16.227586,5,33.9,55.67,87.59,379.27,0
2026-02-12 03:02:17.227586,2,42.94,64.91,109.73,317.49,0
2026-02-12 03:02:18.227586,4,50.85,50.27,87.86,361.99,0
2026-02-12 03:02:19.227586,1,60.29,52.01,83.55,248.94,0
2026-02-12 03:02:20.227586,4,57.58,59.79,101.48,298.62,0
2026-02-12 03:02:21.227586,4,41.43,79.29,94.38,273.4,0
2026-02-12 03:02:22.227586,1,37.45,66.96,85.52,325.18,0
2026-02-12 03:02:23.227586,5,45.38,52.32,97.19,349.7,0
2026-02-12 03:02:24.227586,3,52.94,63.83,110.66,381.47,0
2026-02-12 03:02:25.227586,3,48.58,70.52,109.38,345.61,0
2026-02-12 03:02:26.227586,1,46.06,62.98,106.1,366.31,0
2026-02-12 03:02:27.227586,4,47.48,64.23,100.01,312.99,0
2026-02-12 03:02:28.227586,1,52.2,61.01,60.84,338.91,0
2026-02-12 03:02:29.227586,4,41.33,61.28,114.6,251.94,0
2026-02-12 03:02:30.227586,3,63.8,51.9,88.26,323.77,0
2026-02-12 03:02:31.227586,1,96.52,89.07,467.24,1019.87,1
2026-02-12 03:02:32.227586,1,35.5,70.34,65.75,259.74,0
2026-02-12 03:02:33.227586,3,95.7,89.79,486.22,844.76,1
2026-02-12 03:02:34.227586,2,39.59,53.35,53.21,330.62,0
2026-02-12 03:02:35.227586,3,50.78,69.16,107.63,288.44,0
2026-02-12 03:02:36.227586,5,58.31,57.7,98.77,279.41,0
2026-02-12 03:02:37.227586,1,87.96,85.48,497.8,1121.69,1
2026-02-12 03:02:38.227586,2,50.54,65.84,104.92,357.1,0
2026-02-12 03:02:39.227586,4,49.34,57.27,90.14,344.45,0
2026-02-12 03:02:40.227586,1,63.42,55.19,87.52,291.0,0
2026-02-12 03:02:41.227586,5,59.6,60.69,104.88,254.83,0
2026-02-12 03:02:42.227586,3,50.9,76.26,100.4,245.66,0
2026-02-12 03:02:43.227586,5,34.35,62.17,104.07,365.69,0
2026-02-12 03:02:44.227586,1,45.81,67.51,70.41,265.86,0
2026-02-12 03:02:45.227586,1,66.38,49.34,103.17,360.89,0
2026-02-12 03:02:46.227586,3,37.36,55.32,58.39,309.78,0
2026-02-12 03:02:47.227586,2,47.65,65.15,102.27,167.47,0
2026-02-12 03:02:48.227586,5,36.29,49.28,112.57,328.56,0
2026-02-12 03:02:49.227586,3,45.97,51.91,97.1,343.44,0
2026-02-12 03:02:50.227586,5,32.87,59.81,95.26,327.31,0
2026-02-12 03:02:51.227586,5,36.83,69.07,112.77,281.2,0
2026-02-12 03:02:52.227586,2,94.55,99.84,352.37,943.8,1
2026-02-12 03:02:53.227586,1,57.82,67.99,61.95,193.02,0
2026-02-12 03:02:54.227586,4,39.72,67.39,114.84,204.45,0
2026-02-12 03:02:55.227586,5,97.77,97.52,480.35,1135.13,1
2026-02-12 03:02:56.227586,1,65.67,46.68,87.58,314.43,0
2026-02-12 03:02:57.227586,1,57.55,58.39,129.84,243.17,0
2026-02-12 03:02:58.227586,3,38.82,66.26,62.83,307.94,0
2026-02-12 03:02:59.227586,1,57.19,65.34,134.8,242.01,0
2026-02-12 03:03:00.227586,5,39.89,60.26,135.8,261.59,0
2026-02-12 03:03:01.227586,5,29.81,62.56,60.5,316.65,0
2026-02-12 03:03:02.227586,4,50.6,60.02,122.69,254.73,0
2026-02-12 03:03:03.227586,2,46.1,54.18,125.52,355.82,0
2026-02-12 03:03:04.227586,3,56.56,55.57,125.82,336.21,0
2026-02-12 03:03:05.227586,1,47.58,63.8,84.46,335.11,0
2026-02-12 03:03:06.227586,1,23.51,40.08,93.82,340.45,0
2026-02-12 03:03:07.227586,1,50.13,69.92,86.31,248.84,0
2026-02-12 03:03:08.227586,5,54.89,54.44,76.25,247.68,0
2026-02-12 03:03:09.227586,5,44.19,69.82,112.04,255.84,0
2026-02-12 03:03:10.227586,4,42.01,56.5,122.61,321.66,0
2026-02-12 03:03:11.227586,3,91.41,86.73,344.84,911.45,1
2026-02-12 03:03:12.227586,3,46.13,59.12,88.24,260.14,0
2026-02-12 03:03:13.227586,1,45.31,71.74,127.79,266.35,0
2026-02-12 03:03:14.227586,3,51.09,49.92,120.69,327.38,0
2026-02-12 03:03:15.227586,4,40.26,69.39,61.72,335.59,0
2026-02-12 03:03:16.227586,2,51.89,55.4,101.4,353.86,0
2026-02-12 03:03:17.227586,2,59.32,60.28,127.81,302.64,0
2026-02-12 03:03:18.227586,1,98.67,92.58,488.59,896.2,1
2026-02-12 03:03:19.227586,1,64.29,73.69,127.27,246.59,0
2026-02-12 03:03:20.227586,4,93.45,88.56,366.07,1192.14,1
2026-02-12 03:03:21.227586,3,47.8,63.95,115.5,268.47,0
2026-02-12 03:03:22.227586,5,52.51,67.82,115.28,303.38,0
2026-02-12 03:03:23.227586,5,50.38,62.09,68.62,245.7,0
2026-02-12 03:03:24.227586,1,60.93,56.1,105.98,319.25,0
2026-02-12 03:03:25.227586,4,67.61,67.58,65.0,352.65,0
2026-02-12 03:03:26.227586,4,60.47,55.75,106.74,342.55,0
2026-02-12 03:03:27.227586,5,53.97,47.52,117.07,287.33,0
